text,label
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95527661}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",happy
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.96689337}, {'transcript': 'I think I seen this before'}, {'transcript': ""I think I'm seeing this before""}, {'transcript': ""I think I'm seen this before""}], 'final': True}",happy
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96737546}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}], 'final': True}",happy
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.94014996}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""if it's 11:00""}, {'transcript': ""it's 11""}], 'final': True}",happy
"{'alternative': [{'transcript': 'well stop it in a couple of minutes', 'confidence': 0.8176223}, {'transcript': 'well stop it a couple of minutes'}, {'transcript': 'well stop in a couple of minutes'}, {'transcript': ""we'll stop it in a couple of minutes""}], 'final': True}",happy
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97053379}, {'transcript': ""maybe tomorrow it'll be cold""}, {'transcript': 'maybe tomorrow it would be cold'}, {'transcript': ""maybe tomorrow it won't be cold""}, {'transcript': 'baby tomorrow it will be cold'}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96551013}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96101224}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's at 11:00""}, {'transcript': 'its 11:00'}, {'transcript': ""it's a 11:00""}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.94484246}, {'transcript': ""it's 7:00""}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",happy
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",happy
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.9600367}, {'transcript': 'I think I seen this before'}, {'transcript': ""I think I'd seen this before""}, {'transcript': 'I think I have seen this before'}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95483339}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's at 11:00""}, {'transcript': ""it's 11""}], 'final': True}",happy
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",happy
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}, {'transcript': 'I would like a no alarm clock'}], 'final': True}",happy
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.96434551}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget the jacket""}, {'transcript': ""don't forget jacket""}], 'final': True}",happy
[],happy
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.94744891}, {'transcript': ""don't forget the jacket""}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget jacket""}, {'transcript': ""don't forget""}], 'final': True}",happy
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.95601898}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",happy
"{'alternative': [{'transcript': '11:00', 'confidence': 0.90649527}, {'transcript': ""it's 11:00""}, {'transcript': ""11 o'clock""}, {'transcript': '7:00'}, {'transcript': ""11:00 o'clock""}], 'final': True}",happy
"{'alternative': [{'transcript': 'the surface is', 'confidence': 0.96345186}, {'transcript': 'the surface'}, {'transcript': 'the service is'}], 'final': True}",happy
"{'alternative': [{'transcript': 'well stop in a couple of minutes', 'confidence': 0.94917697}, {'transcript': 'will stop in a couple of minutes'}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'well stop for a couple of minutes'}, {'transcript': 'stop in a couple of minutes'}], 'final': True}",happy
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.86491144}, {'transcript': 'till 11:00'}, {'transcript': 'until 11:00'}, {'transcript': '11:00'}, {'transcript': ""it's 11""}], 'final': True}",happy
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}, {'transcript': 'the airplane is almost'}], 'final': True}",happy
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.96418852}, {'transcript': ""don't forget the jacket""}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget jacket""}, {'transcript': ""don't forget""}], 'final': True}",happy
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.93804497}, {'transcript': ""don't forget the jacket""}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget to jack it""}, {'transcript': ""don't forget your jacket""}], 'final': True}",happy
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.94603109}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget jacket""}, {'transcript': ""don't forget the jacket""}, {'transcript': ""don't forget it jacket""}], 'final': True}",happy
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.90910399}, {'transcript': 'airplane is almost full'}, {'transcript': 'your plane is almost full'}, {'transcript': 'your airplane is almost full'}, {'transcript': 'your plan is almost full'}], 'final': True}",happy
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97148496}, {'transcript': 'the airplane is almost a full'}, {'transcript': 'the airplane is almost to full'}], 'final': True}",happy
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",happy
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}, {'transcript': 'fat is exactly what happened'}, {'transcript': 'that is exactly what happened in'}, {'transcript': 'that is exactly what happened to'}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95289814}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': 'at 11:00'}, {'transcript': ""it's 11:00 o'clock""}], 'final': True}",happy
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",happy
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96631855}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I can have a doctor's appointment""}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96737218}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11:05""}], 'final': True}",happy
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",happy
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",happy
"{'alternative': [{'transcript': 'maybe tomorrow will be cold', 'confidence': 0.94068974}, {'transcript': 'maybe tomorrow it will be cold'}, {'transcript': ""maybe tomorrow we'll be cold""}, {'transcript': ""maybe tomorrow it'll be cold""}, {'transcript': 'maybe tomorrow will it be cold'}], 'final': True}",happy
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}, {'transcript': ""I'm on our way to the meeting""}], 'final': True}",happy
"{'alternative': [{'transcript': 'well stop in a couple of minutes', 'confidence': 0.92052442}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'will stop in a couple of minutes'}, {'transcript': 'well stop it a couple of minutes'}, {'transcript': 'well stop it couple of minutes'}], 'final': True}",happy
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.80680335}, {'transcript': 'the surfaces slick'}, {'transcript': 'slick'}, {'transcript': 'the surfaces is slick'}], 'final': True}",happy
"{'alternative': [{'transcript': ""we'll stop in a couple of minutes"", 'confidence': 0.93288237}, {'transcript': 'will stop in a couple of minutes'}, {'transcript': 'well stop in a couple of minutes'}, {'transcript': 'stop in a couple of minutes'}, {'transcript': 'was stop in a couple of minutes'}], 'final': True}",happy
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96426731}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.94985801}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",happy
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.93125916}, {'transcript': 'I wonder if this is about'}, {'transcript': 'I wondered what this is about'}, {'transcript': 'I wonder where this is about'}], 'final': True}",happy
"{'alternative': [{'transcript': ""maybe tomorrow it'll be cold"", 'confidence': 0.9297719}, {'transcript': 'maybe tomorrow will be cold'}, {'transcript': 'maybe tomorrow it will be cold'}, {'transcript': 'maybe tomorrow would be cold'}, {'transcript': 'maybe tomorrow it would be cold'}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95705223}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",happy
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.96854562}, {'transcript': 'the service is slick'}, {'transcript': 'the surface is sick'}, {'transcript': 'the surface is Sleek'}, {'transcript': 'the surface is flick'}], 'final': True}",happy
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.96327752}, {'transcript': 'the airplane is almost'}], 'final': True}",happy
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.96971416}, {'transcript': 'the services slick'}, {'transcript': 'the service is slick'}, {'transcript': 'the surface is sick'}, {'transcript': 'the circus is slick'}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.90768403}, {'transcript': ""and it's 11:00""}, {'transcript': ""hey it's 11:00""}, {'transcript': 'its 11:00'}, {'transcript': ""yeah it's 11:00""}], 'final': True}",happy
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.89044917}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget to check it""}, {'transcript': ""don't forget jacket""}, {'transcript': ""don't forget the jacket""}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.94473803}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's at 11:00""}, {'transcript': ""it's 11""}], 'final': True}",happy
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95271337}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",happy
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",happy
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",happy
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}], 'final': True}",happy
"{'alternative': [{'transcript': 'surface is slick', 'confidence': 0.87557858}, {'transcript': 'surfaces slick'}, {'transcript': 'Services slick'}, {'transcript': 'slick'}, {'transcript': 'surface of slick'}], 'final': True}",happy
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}, {'transcript': 'I wonder when this is about'}], 'final': True}",happy
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",happy
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.90757686}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'I will stop in a couple of minutes'}, {'transcript': 'we will stop in a couple of minutes'}, {'transcript': 'will stop in a couple minutes'}], 'final': True}",happy
